# MB Magnetic field
# Vasilis.Vlachoudis@cern.ch 24 Jul 2004 22:04:40

# Magnetic field type
# TYPE #
#     QUAD          2D Analytic quadrupole field
#     QUADINT       2D Analytic+Interpolated quadrupole field
#     INTER2D       2D Interpolated field
#TYPE        INTER2D
TYPE        SPECIAL

# If the field has any symmetry
# SYMMETRY #
#     NONE          No symmetry
#     X             Symmetrical on plane X (-x -> x)
#     Y             Symmetrical on plane Y (-y -> y)
#     Z             Symmetrical on plane Z (-z -> z)
#     XY            On both planes XY
#     XYZ           On all planes XY
SYMMETRY    XY

# Origin of the magnetic field map xy z origin
# QORIGIN x y z

# Limiting radius up to where to consider an analytic field
#    only for quadrupole fields
# QRADIUS #

# Grid information
#   WARNING the values of the magnetic field are considered to
#   be on the vertices of the grid. So step = (max-min)/(bins-1)
# XGRID xmin xmax bins
# YGRID ymin ymax bins
XGRID    0.00   30.00   60
YGRID    0.00   30.00   60

# Data array following of the values on the vertices of the grid
# 2D or 3D depending on the Field type
# DATA array
#  comments are not allowed after the DATA keyword
#    BX         BY
DATA
 -0.000000  -0.029134
 -0.000000  -0.029134
 -0.000000  -0.059793
 -0.000000  -0.093637
 -0.000000  -0.132653
 -0.000000  -0.179443
 -0.000000  -0.237644
 -0.000000  -0.311716
 -0.000000  -0.238445
 -0.000000  -0.001650
 -0.000000   0.256749
 -0.000000   0.440597
 -0.000000   0.634084
 -0.000000   0.858724
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   1.000000
 -0.000000   0.897203
 -0.000000   0.662165
 -0.000000   0.467368
 -0.000000   0.296409
 -0.000000   0.034563
 -0.000000  -0.205497
 -0.000000  -0.327374
 -0.000000  -0.251498
 -0.000000  -0.192239
 -0.000000  -0.145625
 -0.000000  -0.108120
 -0.000000  -0.077394
 -0.000000  -0.051931
 -0.000000  -0.030751
  0.013495  -0.264883
  0.013495  -0.264883
  0.011866  -0.263562
 -0.000189  -0.262940
  0.009744  -0.261433
 -0.000200  -0.261281
  0.009156  -0.260484
  0.009356  -0.259655
  0.000539  -0.259345
  0.007481  -0.258132
  0.000044  -0.258275
  0.006733  -0.257572
  0.006199  -0.257050
 -0.000011  -0.256940
  0.005356  -0.256120
  0.000031  -0.256303
 -0.000000  -0.006338
 -0.000000  -0.005607
 -0.000000  -0.005009
 -0.000000  -0.004510
 -0.000000  -0.004087
 -0.029378  -0.028382
 -0.029378  -0.028382
 -0.031663  -0.058225
 -0.035696  -0.091102
 -0.041900  -0.128852
 -0.051070  -0.173855
 -0.064537  -0.229551
 -0.083883  -0.301611
 -0.102075  -0.234141
 -0.102112  -0.003683
 -0.084737   0.252410
 -0.038247   0.458367
 -0.084913   0.583349
 -0.042222   0.838621
 -0.006543   1.002234
 -0.001231   1.000585
 -0.000444   1.000559
 -0.000326   1.000248
 -0.000221   0.999970
 -0.000100   0.999805
  0.000023   0.999770
  0.000130   0.999852
  0.000235   0.999989
  0.000785   0.999897
  0.005047   1.000567
  0.036879   0.887180
  0.066937   0.648330
  0.056319   0.430026
  0.080415   0.293974
  0.099978   0.034549
  0.103661  -0.195122
  0.086854  -0.317481
  0.066232  -0.242802
  0.051521  -0.186039
  0.041115  -0.141172
  0.033504  -0.104797
  0.027696  -0.074805
  0.023067  -0.049820
  0.019194  -0.028932
  0.013495  -0.264883
  0.013495  -0.264883
  0.011866  -0.263562
  0.010644  -0.262438
  0.009744  -0.261433
  0.009156  -0.260484
  0.009356  -0.259655
  0.015769  -0.258576
  0.008802  -0.258797
  0.007481  -0.258132
  0.006733  -0.257572
  0.006733  -0.257572
  0.006199  -0.257050
  0.005754  -0.256569
  0.005356  -0.256120
  0.005168  -0.256075
  0.000802  -0.006249
  0.000652  -0.005542
  0.000540  -0.004960
  0.000454  -0.004472
  0.000387  -0.004057
 -0.057234  -0.026187
 -0.057234  -0.026187
 -0.061614  -0.053666
 -0.069279  -0.083775
 -0.080931  -0.117963
 -0.097935  -0.157902
 -0.122981  -0.205850
 -0.161379  -0.266156
 -0.198196  -0.242000
 -0.212377  -0.022540
 -0.176258   0.233238
 -0.180506   0.442003
 -0.123431   0.556892
 -0.116053   0.780022
  0.004142   0.977524
  0.001010   1.000400
 -0.000719   1.000628
 -0.000673   1.000117
 -0.000462   0.999796
 -0.000202   0.999607
  0.000064   0.999591
  0.000282   0.999713
  0.000388   1.000005
 -0.000847   1.000014
 -0.005537   0.986798
  0.101006   0.816453
  0.157881   0.609120
  0.180499   0.454426
  0.166960   0.274721
  0.208400   0.018982
  0.197357  -0.207360
  0.167898  -0.279558
  0.126267  -0.217087
  0.098806  -0.168327
  0.079533  -0.128426
  0.065265  -0.095205
  0.054243  -0.067284
  0.045394  -0.043669
  0.037973  -0.023632
  0.040838  -0.260705
  0.036372  -0.260209
  0.032889  -0.259629
  0.032889  -0.259629
  0.030230  -0.258983
  0.028365  -0.258283
  0.027698  -0.257638
  0.015769  -0.258576
  0.024608  -0.256317
  0.022151  -0.256093
  0.020350  -0.255677
  0.020350  -0.255677
  0.018789  -0.255211
  0.017262  -0.254754
  0.015794  -0.254265
  0.035541   0.118706
  0.001547  -0.005994
  0.001266  -0.005355
  0.001054  -0.004818
  0.000891  -0.004361
  0.000762  -0.003969
 -0.082175  -0.022706
 -0.082175  -0.022706
 -0.088336  -0.046493
 -0.098979  -0.072405
 -0.114810  -0.101397
 -0.137178  -0.134187
 -0.168808  -0.170839
 -0.216646  -0.209490
 -0.288090  -0.146148
 -0.299942   0.011655
 -0.284187   0.186867
 -0.140711   0.398752
 -0.049509   0.530420
 -0.059530   0.718475
 -0.024166   0.907678
 -0.003631   1.007644
 -0.001901   1.000076
 -0.001039   0.999852
 -0.000769   0.999511
 -0.000314   0.999209
  0.000176   0.999286
  0.000455   0.999459
  0.001058   0.999472
  0.003649   1.004510
  0.015219   0.970384
  0.036904   0.783568
  0.052157   0.440152
  0.124189   0.417671
  0.265640   0.218543
  0.326467   0.133692
  0.365001  -0.151233
  0.225198  -0.217356
  0.172849  -0.178969
  0.138362  -0.142075
  0.113163  -0.109108
  0.093884  -0.080372
  0.078669  -0.055500
  0.066312  -0.033975
  0.055928  -0.015295
  0.068496  -0.252131
  0.061589  -0.253021
  0.056053  -0.253440
  0.051719  -0.253517
  0.048452  -0.253343
  0.046082  -0.252999
  0.044576  -0.252566
  0.028187  -0.256135
  0.024608  -0.256317
  0.022151  -0.256093
  0.020350  -0.255677
  0.018789  -0.255211
  0.018789  -0.255211
  0.017262  -0.254754
  0.015794  -0.254265
 -0.001792  -0.075008
  0.002187  -0.005611
  0.001812  -0.005068
  0.001522  -0.004596
  0.001294  -0.004186
  0.001111  -0.003829
 -0.103011  -0.018139
 -0.103011  -0.018139
 -0.110634  -0.037180
 -0.123591  -0.057923
 -0.142345  -0.080942
 -0.167659  -0.106343
 -0.200490  -0.133072
 -0.240579  -0.156243
 -0.271701  -0.155387
 -0.217978  -0.085926
 -0.159042   0.073120
 -0.136118   0.351320
 -0.119977   0.538728
 -0.127245   0.736768
 -0.167208   0.905169
 -0.042904   0.957213
  0.003228   1.000216
 -0.001614   0.999445
 -0.001359   0.999423
 -0.000515   0.998150
  0.000702   0.999068
  0.000634   0.998999
 -0.002039   1.000813
  0.020168   0.959480
  0.145206   0.887376
  0.181051   0.738062
  0.177506   0.541299
  0.061273   0.453648
  0.168008   0.128523
  0.201090  -0.069159
  0.269825  -0.152004
  0.245591  -0.160209
  0.204272  -0.138543
  0.169220  -0.111588
  0.141081  -0.085471
  0.118536  -0.061658
  0.100287  -0.040373
  0.085280  -0.021449
  0.072667  -0.004568
  0.096025  -0.239088
  0.087056  -0.241861
  0.079612  -0.243724
  0.073487  -0.244891
  0.068422  -0.245547
  0.055449  -0.249991
  0.044576  -0.252566
  0.042388  -0.252280
  0.039276  -0.252228
  0.036259  -0.252062
  0.033441  -0.251807
  0.030729  -0.251452
  0.030729  -0.251452
  0.028060  -0.250938
  0.025487  -0.250474
  0.004370  -0.006898
  0.002708  -0.005149
  0.002274  -0.004709
  0.001929  -0.004313
  0.001652  -0.003959
  0.001427  -0.003644
 -0.118770  -0.012656
 -0.118770  -0.012656
 -0.127635  -0.026129
 -0.142459  -0.041095
 -0.163369  -0.057949
 -0.190558  -0.076706
 -0.223884  -0.097014
 -0.261175  -0.119106
 -0.295133  -0.152700
 -0.318203  -0.130362
 -0.236216   0.058373
 -0.228027   0.337060
 -0.189053   0.596755
 -0.245117   0.732373
 -0.162442   0.784196
 -0.106236   0.898577
 -0.076911   0.944895
  0.011334   0.982853
 -0.006837   1.003941
 -0.001400   0.992465
  0.006870   1.000988
 -0.014587   0.993426
  0.071992   1.011641
  0.091961   0.884823
  0.144206   0.787147
  0.235008   0.743162
  0.212045   0.595259
  0.243953   0.360213
  0.289426   0.104620
  0.297661  -0.101164
  0.299081  -0.163019
  0.265659  -0.124186
  0.227925  -0.101060
  0.193029  -0.079714
  0.163435  -0.059368
  0.138935  -0.040363
  0.118700  -0.022867
  0.101874  -0.006861
  0.087738   0.007797
  0.121846  -0.221405
  0.110573  -0.226736
  0.101061  -0.230510
  0.092990  -0.233140
  0.068422  -0.245547
  0.064172  -0.245824
  0.060452  -0.245910
  0.056692  -0.245986
  0.052691  -0.246093
  0.048698  -0.246134
  0.044830  -0.246063
  0.041084  -0.245929
  0.034603  -0.248861
  0.028060  -0.250938
  0.025487  -0.250474
  0.003753  -0.005071
  0.003112  -0.004647
  0.002648  -0.004306
  0.002270  -0.003986
  0.001959  -0.003693
  0.001703  -0.003425
 -0.128620  -0.006332
 -0.128620  -0.006332
 -0.138694  -0.013540
 -0.155260  -0.022312
 -0.178088  -0.032980
 -0.207070  -0.045510
 -0.242307  -0.059887
 -0.284388  -0.077286
 -0.337136  -0.101847
 -0.413777  -0.135201
 -0.381592   0.000677
 -0.336000   0.233481
 -0.301311   0.516711
 -0.199687   0.717079
 -0.206138   0.743280
 -0.231712   0.886508
 -0.158421   0.890705
 -0.088965   0.943644
 -0.049461   0.988192
 -0.003878   0.965784
  0.040769   0.981701
  0.099884   0.983663
  0.138675   0.882002
  0.253380   0.869147
  0.233486   0.774280
  0.201110   0.715161
  0.257949   0.551590
  0.344897   0.301336
  0.398614   0.073923
  0.429925  -0.142131
  0.346017  -0.107994
  0.290782  -0.081628
  0.247532  -0.062845
  0.211187  -0.046878
  0.180622  -0.031882
  0.155074  -0.017528
  0.133729  -0.003851
  0.115815   0.009095
  0.155947  -0.071045
  0.137169  -0.204088
  0.119320  -0.213927
  0.109650  -0.218539
  0.086051  -0.234945
  0.079995  -0.236150
  0.074551  -0.236980
  0.074551  -0.236980
  0.069384  -0.237630
  0.064338  -0.238171
  0.048698  -0.246134
  0.044830  -0.246063
  0.041084  -0.245929
  0.037567  -0.245567
  0.037567  -0.245567
  0.034224  -0.245230
  0.003973  -0.004381
  0.003412  -0.004131
  0.002938  -0.003879
  0.002543  -0.003634
  0.002213  -0.003401
  0.001936  -0.003182
 -0.131756   0.000901
 -0.131756   0.000901
 -0.143254   0.000677
 -0.161820  -0.001564
 -0.186690  -0.006131
 -0.217366  -0.012623
 -0.254192  -0.020315
 -0.298924  -0.028745
 -0.355709  -0.037418
 -0.431569  -0.043419
 -0.505480  -0.001413
 -0.437382   0.215228
 -0.409110   0.446658
 -0.357544   0.639996
 -0.335228   0.796554
 -0.314066   0.816761
 -0.208692   0.775623
 -0.174128   0.955889
 -0.082344   0.918258
 -0.006170   0.906551
  0.068546   0.915004
  0.160279   0.942859
  0.193104   0.766174
  0.296507   0.811557
  0.360160   0.794210
  0.351674   0.684551
  0.386890   0.485854
  0.475417   0.258996
  0.432113   0.009562
  0.444402  -0.045317
  0.365134  -0.040275
  0.306290  -0.031539
  0.260634  -0.022452
  0.223560  -0.013279
  0.192782  -0.003794
  0.167017   0.005986
  0.145347   0.015905
  0.127016   0.025801
  0.163300  -0.169425
  0.148150  -0.184059
  0.135425  -0.194135
  0.117367  -0.210496
  0.101309  -0.221864
  0.093980  -0.224265
  0.087376  -0.226057
  0.081196  -0.227441
  0.064338  -0.238171
  0.059415  -0.238576
  0.059415  -0.238576
  0.054618  -0.238828
  0.049967  -0.238954
  0.045173  -0.239450
  0.045173  -0.239450
  0.034224  -0.245230
  0.004179  -0.003774
  0.003621  -0.003616
  0.003150  -0.003445
  0.002750  -0.003269
  0.002413  -0.003094
  0.002126  -0.002922
 -0.127221   0.009294
 -0.127221   0.009294
 -0.140697   0.017009
 -0.162115   0.021652
 -0.189636   0.022703
 -0.221728   0.021398
 -0.258560   0.019930
 -0.302020   0.020410
 -0.355243   0.025279
 -0.422232   0.038714
 -0.507391   0.067770
 -0.587275   0.189967
 -0.502427   0.406071
 -0.530847   0.641574
 -0.428688   0.719461
 -0.330930   0.725506
 -0.294338   0.726869
 -0.201364   0.827456
 -0.093858   0.828541
 -0.007125   0.827160
  0.078411   0.828102
  0.180505   0.827906
  0.293628   0.739388
  0.318107   0.724351
  0.409436   0.720658
  0.536907   0.668344
  0.539361   0.452894
  0.547326   0.204841
  0.521128   0.072560
  0.432905   0.040124
  0.363715   0.024670
  0.309210   0.018722
  0.265545   0.017862
  0.229778   0.019950
  0.199976   0.023979
  0.174892   0.029362
  0.153643   0.035692
  0.135529   0.042665
  0.178021  -0.135847
  0.162151  -0.157089
  0.148766  -0.171756
  0.124592  -0.201297
  0.115181  -0.206511
  0.106826  -0.210369
  0.099271  -0.213334
  0.081196  -0.227441
  0.075245  -0.228552
  0.069445  -0.229440
  0.063751  -0.230084
  0.063751  -0.230084
  0.053998  -0.235071
  0.045173  -0.239450
  0.041403  -0.239369
  0.041403  -0.239369
  0.004276  -0.003184
  0.003745  -0.003112
  0.003289  -0.003017
  0.002898  -0.002904
  0.002562  -0.002782
  0.002273  -0.002656
 -0.113652   0.019244
 -0.113652   0.019244
 -0.129999   0.036572
 -0.156348   0.048822
 -0.188356   0.054058
 -0.221641   0.055513
 -0.256498   0.058251
 -0.295514   0.065478
 -0.341045   0.079925
 -0.394836   0.105739
 -0.457787   0.149902
 -0.529805   0.225254
 -0.584074   0.412403
 -0.492287   0.549141
 -0.394628   0.614883
 -0.313994   0.651852
 -0.248300   0.684302
 -0.173599   0.721105
 -0.088631   0.739534
 -0.006983   0.744223
  0.074267   0.740727
  0.158976   0.724965
  0.236581   0.689625
  0.301604   0.655797
  0.379441   0.620896
  0.474783   0.561047
  0.586639   0.444000
  0.540111   0.239605
  0.466796   0.157222
  0.402563   0.109078
  0.347649   0.080655
  0.301459   0.064285
  0.262743   0.055396
  0.230141   0.051297
  0.202507   0.050421
  0.178962   0.051810
  0.158822   0.054846
  0.168798  -0.025140
  0.180223  -0.114271
  0.158585  -0.147327
  0.137346  -0.181880
  0.127281  -0.189261
  0.118248  -0.194776
  0.110024  -0.199035
  0.099271  -0.213334
  0.092269  -0.215636
  0.085575  -0.217430
  0.079074  -0.218915
  0.063751  -0.230084
  0.063751  -0.230084
  0.058219  -0.230499
  0.052146  -0.232349
  0.047885  -0.233418
  0.047885  -0.233418
  0.004294  -0.002627
  0.003794  -0.002634
  0.003363  -0.002604
  0.002989  -0.002548
  0.002664  -0.002474
  0.002381  -0.002390
 -0.089003   0.030790
 -0.089003   0.030790
 -0.108531   0.061261
 -0.144756   0.084269
 -0.186997   0.089425
 -0.220255   0.087840
 -0.250178   0.092031
 -0.282400   0.103579
 -0.318451   0.123656
 -0.358079   0.155200
 -0.399055   0.203146
 -0.434519   0.274738
 -0.443656   0.374426
 -0.404055   0.471223
 -0.342267   0.538295
 -0.278048   0.583899
 -0.214714   0.618462
 -0.148239   0.645594
 -0.077806   0.662305
 -0.006373   0.668031
  0.065073   0.663704
  0.135820   0.648567
  0.203019   0.622632
  0.266514   0.589005
  0.330532   0.545472
  0.393426   0.482246
  0.438721   0.389461
  0.436707   0.286744
  0.403417   0.210546
  0.362714   0.159193
  0.322745   0.125062
  0.286225   0.102676
  0.253870   0.088319
  0.225582   0.079518
  0.200984   0.074651
  0.179645   0.072645
  0.161166   0.072778
  0.199276  -0.065692
  0.183706  -0.091288
  0.168433  -0.117363
  0.146763  -0.161237
  0.136399  -0.170878
  0.126955  -0.178159
  0.110024  -0.199035
  0.102311  -0.202408
  0.094845  -0.205080
  0.094845  -0.205080
  0.079074  -0.218915
  0.072762  -0.220030
  0.066633  -0.220785
  0.066633  -0.220785
  0.060795  -0.223319
  0.047885  -0.233418
  0.047885  -0.233418
  0.004220  -0.002117
  0.003775  -0.002192
  0.003381  -0.002218
  0.003032  -0.002210
  0.002724  -0.002178
  0.002452  -0.002129
 -0.051144   0.041480
 -0.051144   0.041480
 -0.068062   0.091534
 -0.122676   0.143849
 -0.201868   0.128055
